"annotation_id","annotator","created_at","environment","id","lead_time","other","price","quality","sentence","service","updated_at" 
248,"1","2025-06-23T06:58:44.707590Z","",2352,5.146,"Positive","","","thoroughly recommended ","","2025-06-23T06:58:44.707590Z"
250,"1","2025-06-23T07:00:11.252299Z","",2352,75.547,"","","Positive","bangla kodi  which was a signature dish of the restaurant  but for us it was a dish that also stood apart ","","2025-06-23T07:00:11.252299Z"
251,"1","2025-06-23T07:00:16.018184Z","",2352,2.761,"","","Positive","chilli prawns  spicy  stirred fried  it tasted awesome ","","2025-06-23T07:00:16.018184Z"
252,"1","2025-06-23T07:00:19.838420Z","",2352,1.827,"","","Positive","tender chicken  the star of the appetizers ","","2025-06-23T07:00:19.838420Z"
253,"1","2025-06-23T07:00:26.918956Z","",2352,0.123,"","","","brest chicken fillets dipped and fried with bread crumb batter ","","2025-06-23T07:00:26.918956Z"
254,"1","2025-06-23T07:00:33.601533Z","",2352,5.346,"","","Positive","highly recommended  please don t miss out on this dish ","","2025-06-23T07:00:33.601533Z"
255,"1","2025-06-23T07:00:45.617910Z","",2352,10.313,"","","","apollo fish  so it was a fish ","","2025-06-23T07:00:45.617910Z"
256,"1","2025-06-23T07:00:53.885225Z","",2352,6.622,"","","Neutral","apart from that about the taste was okays ish ","","2025-06-23T07:00:53.885225Z"
257,"1","2025-06-23T07:01:02.035174Z","",2352,6.873,"","","Positive","main course   chettinad chicken  very spicy and it went absolutely well with the butter naan ","","2025-06-23T07:01:02.035174Z"
258,"1","2025-06-23T07:01:05.717921Z","",2352,2.727,"","","Positive","kolhapuri chicken  mild flavours  the taste was good ","","2025-06-23T07:01:05.717921Z"
259,"1","2025-06-23T07:01:11.350591Z","",2352,4.461,"","","Positive","uluvacharu chicken biryani  this was the highlight of the dinner  unique taste and flavors  the restaurant lived up to the name of biryani  highly recommended ","","2025-06-23T07:01:11.350591Z"
260,"1","2025-06-23T07:01:17.380351Z","",2352,5.321,"","","Positive","avakai chicken biryani  a novel kind of taste for me and i really liked it ","","2025-06-23T07:01:17.380351Z"
261,"1","2025-06-23T07:01:22.321716Z","",2352,3.452,"","","Positive","afghani chicken biryani  mild flavor biryani topped with egg omelet  it tasted really good ","","2025-06-23T07:01:22.321716Z"
262,"1","2025-06-23T07:01:37.134084Z","",2352,13.88,"","","Negative","desserts   qubani ka meetha  junnu and gulab jamun were served to us and we were extremely dissatisfied with the desserts ","","2025-06-23T07:01:37.134084Z"
263,"1","2025-06-23T07:01:46.182458Z","",2352,30.435000000000002,"","","Negative","i earnestly request the effective management to please look into the dessert part ","","2025-06-23T07:02:10.750427Z"
264,"1","2025-06-23T07:02:20.151120Z","",2352,8.214,"","","Positive","everything else made it a great evening to hang out with family and friends for good indian biryani flavours ","","2025-06-23T07:02:20.151120Z"
265,"1","2025-06-23T07:02:41.782865Z","",2352,17.071,"","","","whereinhyderabad rating   ambiance       hospitality       food     ","","2025-06-23T07:02:41.782865Z"
266,"1","2025-06-23T07:02:47.682981Z","",2353,3.532,"","","","vegetarian review    this is my go to place when i randomly decide to go out to grab some brewed beer ","","2025-06-23T07:02:47.682981Z"
267,"1","2025-06-23T07:02:51.907857Z","",2353,2.499,"","","","i don t remember how many times i have been here ","","2025-06-23T07:02:51.907857Z"
268,"1","2025-06-23T07:03:01.077751Z","Positive",2353,7.715,"","","","on the   th floor  the view from the outdoor seating is beautiful  the indoor is nice and lavishly yet elegantly decorated  though i personally like outdoors ","","2025-06-23T07:03:01.077751Z"
269,"1","2025-06-23T07:03:12.789005Z","Negative",2353,33.81,"","","","the dance floor is a little small but hey the dj has to be good right  ","","2025-06-23T07:03:37.319177Z"
270,"1","2025-06-23T07:04:17.907834Z","",2353,37.725,"","","Positive","with their whole ranged of brewed beers     different samples to try out and one can order a sample of all to taste and decide ","Positive","2025-06-23T07:04:17.907834Z"
271,"1","2025-06-23T07:04:58.659331Z","",2353,38.958,"","","Positive","i like ale above all ","","2025-06-23T07:04:58.659331Z"
272,"1","2025-06-23T07:05:05.249026Z","",2353,3.962,"","","","we combined it with honey chilli potato  dahi ke kababs  baby corn tempura ","","2025-06-23T07:05:05.249026Z"
273,"1","2025-06-23T07:05:13.098050Z","",2353,6.259,"","","Positive","honey chilli patao has great spicy and sweet balance but a bit of onion to the fry would have made it a best dish ","","2025-06-23T07:05:13.098050Z"
274,"1","2025-06-23T07:05:18.164347Z","",2353,2.136,"","","Positive","dahi ke kabas were good to taste with the green chutney ","","2025-06-23T07:05:18.164347Z"
275,"1","2025-06-23T07:05:29.349480Z","",2353,9.824,"","","{""choices"":[""Positive"",""Negative""]}","lasagne is good and pasta is so so and i didn t like it that much ","","2025-06-23T07:05:29.349480Z"
276,"1","2025-06-23T07:05:59.879358Z","",2353,26.775,"","","{""choices"":[""Positive"",""Neutral""]}","food is average here but a glass of beer and one won t mind ","","2025-06-23T07:05:59.879358Z"
277,"1","2025-06-23T07:06:16.597820Z","",2353,13.136,"","","Negative","wines are not that great too so go for beer    the staff is good and friendly ","Positive","2025-06-23T07:06:16.597820Z"
278,"1","2025-06-23T07:06:23.694204Z","",2353,4.778,"","Negative","","the price is a bit on expensive side i would say ","","2025-06-23T07:06:23.694204Z"
279,"1","2025-06-23T07:06:28.457920Z","",2353,25.435,"","Positive","","there are minimal cover charges for the pub ","","2025-06-23T07:06:51.078359Z"
280,"1","2025-06-23T07:06:56.341264Z","Positive",2353,3.667,"","","","the embience is feel good and enjoy the night away kinda so it s fun ","","2025-06-23T07:06:56.341264Z"
281,"1","2025-06-23T07:07:02.088092Z","Positive",2353,4.266,"","","","the dj is amazing and i always had great time shaking my leg on the floor ","","2025-06-23T07:07:02.088092Z"
282,"1","2025-06-23T07:07:09.167196Z","",2353,5.663,"Positive","","","so it s a must go if u still haven t been here ","","2025-06-23T07:07:09.167196Z"
283,"1","2025-06-23T07:07:10.897625Z","",2353,0.261,"","",""," ","","2025-06-23T07:07:10.897625Z"
284,"1","2025-06-23T07:07:15.868120Z","Positive",2354,3.192,"","","","great ambience ","","2025-06-23T07:07:15.868120Z"
285,"1","2025-06-23T07:07:18.147034Z","",2354,0.928,"","","Positive","the food tasted good as well ","","2025-06-23T07:07:18.147034Z"
286,"1","2025-06-23T07:07:29.517336Z","",2354,9.604,"","","Negative","removing one star because of lack of vegetarian options  if they add more options before my next visit  i ll gladly revisit my rating ","","2025-06-23T07:07:29.517336Z"
287,"1","2025-06-23T07:07:34.461108Z","",2355,3.014,"","","Positive","decent food with good quality ","","2025-06-23T07:07:34.461108Z"
288,"1","2025-06-23T07:07:37.569426Z","",2355,1.766,"","","Positive","dal makhani  aaloo gobhi are good ","","2025-06-23T07:07:37.569426Z"
289,"1","2025-06-23T07:07:42.197270Z","",2355,2.396,"","","Positive","amongst the bread  stuffed kulcha and lachcha paratha are nice ","","2025-06-23T07:07:42.197270Z"
290,"1","2025-06-23T07:07:47.648093Z","",2355,3.971,"","Positive","Positive","it s a pocket friendly place and the quantity served is good enough ","","2025-06-23T07:07:47.648093Z"
291,"1","2025-06-23T07:07:55.559965Z","",2356,5.335,"","","{""choices"":[""Positive"",""Negative""]}","had hot chocolate was not worth trying and camomile tea which was good enough ","","2025-06-23T07:07:55.559965Z"
292,"1","2025-06-23T07:08:00.227672Z","Positive",2356,3.25,"","","","loved the ambiance ","","2025-06-23T07:08:00.227672Z"
293,"1","2025-06-23T07:08:08.938092Z","",2356,7.214,"","","","hospitality is something which i loved the most ","Positive","2025-06-23T07:08:08.938092Z"
294,"1","2025-06-23T07:08:34.060173Z","Positive",2357,23.633,"","","Negative","nice ambience to enjoy the night food is not that great but their alcohol section is decent service is fantastic and the waiters and staff are really kind","Positive","2025-06-23T07:08:34.060173Z"
295,"1","2025-06-23T07:08:44.428908Z","",2358,8.567,"","","{""choices"":[""Positive"",""Negative""]}","ordered all vegetarian dishes and everything was good to taste but almost everything was a bit too oily ","","2025-06-23T07:08:44.428908Z"
296,"1","2025-06-23T07:08:48.693214Z","",2358,2.786,"","","","staff is well behaved and professional ","Positive","2025-06-23T07:08:48.693214Z"
297,"1","2025-06-23T07:08:53.909399Z","",2359,3.87,"","","Positive","definitely worth a try if you re looking for some lip smacking north indian food ","","2025-06-23T07:08:53.909399Z"
298,"1","2025-06-23T07:08:58.041594Z","",2359,3.062,"","","Positive","must try  kadai paneer  garlic naan  shikari murgh  dum ke aloo  and chicken nachos ","","2025-06-23T07:08:58.041594Z"
299,"1","2025-06-23T07:09:15.227822Z","",2359,41.042,"","","Negative","patiala lassi is a must try as well but i wasn t too happy about it cause it didn t have much authenticity to it ","","2025-06-23T07:09:41.357975Z"
300,"1","2025-06-23T07:10:04.735564Z","",2359,19.937,"","","","it sure would be a game changer if they brought in some changes to it ","","2025-06-23T07:10:04.735564Z"
301,"1","2025-06-23T07:10:26.797875Z","Positive",2360,20.289,"","","","location  prominently located just opposite to south india shopping mall  ambience  simple yet funky designer interiors ","","2025-06-23T07:10:26.797875Z"
302,"1","2025-06-23T07:10:41.177876Z","Positive",2360,11.665,"","","Positive","small yet comfortable sitting area   good place for grab a coffee  food  ordered there spcl thin crust pizza which was really awesome  ","","2025-06-23T07:10:41.177876Z"
303,"1","2025-06-23T07:10:53.873332Z","",2360,11.306,"Positive","","Positive","death by chocolate  its an awesome combination of choclate n cream which blow u away   overall a good place to hang out","","2025-06-23T07:10:53.873332Z"
304,"1","2025-06-23T07:11:08.094104Z","Positive",2361,12.54,"","","Positive"," one of the best brunches   people with a sweet tooth   you should go     food       ambiance       service        feast is one of the biggest spreads i saw in a buffet  ","Positive","2025-06-23T07:11:08.094104Z"
305,"1","2025-06-23T07:11:13.647944Z","",2361,4.224,"","","Positive","it has continental  chinese and indian cuisine and chats with a huge variety  ","","2025-06-23T07:11:13.647944Z"
306,"1","2025-06-23T07:11:18.523835Z","Neutral",2361,3.433,"","","","the ambiance is decent  ","","2025-06-23T07:11:18.523835Z"
307,"1","2025-06-23T07:11:23.697720Z","",2361,3.66,"","","","but probably it could be improved  ","","2025-06-23T07:11:23.697720Z"
308,"1","2025-06-23T07:11:44.273546Z","",2361,18.722,"","","","i would like first start with the desserts section  ","","2025-06-23T07:11:44.273546Z"
309,"1","2025-06-23T07:11:46.539831Z","",2361,0.607,"","","","there are many  ","","2025-06-23T07:11:46.539831Z"
310,"1","2025-06-23T07:12:25.978033Z","",2361,37.724,"","","Positive","the very sight can be deadly to a diabetic patient  ","","2025-06-23T07:12:25.978033Z"
311,"1","2025-06-23T07:13:11.459030Z","",2361,4.222,"","","Positive","perfect place for ppl with a sweet tooth   a big selection of pastries  cheese cakes along with many indian specialties  ","","2025-06-23T07:13:11.459030Z"
313,"1","2025-06-23T07:14:15.197771Z","",2361,0.618,"","","","there was chicken  fish and mutton for starters  ","","2025-06-23T07:14:15.197771Z"
312,"1","2025-06-23T07:14:12.290003Z","",2361,37.917,"","Positive","","i couldn t see prawns   chicken popcorn was so crispy on the outside and the chicken soft in the inside  ","","2025-06-23T07:14:12.290003Z"
314,"1","2025-06-23T07:14:19.352840Z","",2361,2.644,"Positive","","","the best starter of all  ","","2025-06-23T07:14:19.352840Z"
315,"1","2025-06-23T07:14:47.739358Z","",2361,26.723,"","","Neutral","the other starters are okeyish  ","","2025-06-23T07:14:47.739358Z"
316,"1","2025-06-23T07:14:53.389086Z","",2361,4.053,"","","Positive","in the main course  chciekn biryani and lal maas were the best  ","","2025-06-23T07:14:53.389086Z"
317,"1","2025-06-23T07:15:03.037800Z","",2361,7.946,"","","Positive","overall a very good experience      the on  table service was slow  ","Negative","2025-06-23T07:15:03.037800Z"
318,"1","2025-06-23T07:15:13.392175Z","",2361,8.962,"","","","the only thing i hope could have been a lot better  ","","2025-06-23T07:15:13.392175Z"
319,"1","2025-06-23T07:15:17.839375Z","",2362,3.276,"","","Positive","shawarma here is the best ","","2025-06-23T07:15:17.839375Z"
320,"1","2025-06-23T07:15:26.931055Z","",2362,6.805,"","","","it tastes different from every other shawarma joint ","","2025-06-23T07:15:26.931055Z"
321,"1","2025-06-23T07:15:52.507770Z","",2362,2.266,"","","Positive","the way the chicken taste is just amazing ","","2025-06-23T07:15:52.507770Z"
322,"1","2025-06-23T07:15:58.397826Z","",2362,3.988,"","","Positive","don t know about biryani  but if you are looking for an amazing shawarma experience  you must try this ","","2025-06-23T07:15:58.397826Z"
323,"1","2025-06-23T07:16:05.469057Z","",2363,5.284,"","","","an wxtra star for dance floor ","Positive","2025-06-23T07:16:05.469057Z"
324,"1","2025-06-23T07:16:20.051847Z","",2363,12.59,"Positive","","","waahaaaa whatta a night it was ","","2025-06-23T07:16:20.051847Z"
325,"1","2025-06-23T07:16:47.897860Z","Positive",2363,22.082,"","","","a great dance floor and friendly dj ","","2025-06-23T07:16:47.897860Z"
326,"1","2025-06-23T07:17:23.103053Z","",2363,33.24,"","","Positive","it was a night i can t forget food yum manchurian  noodles  pasta  pizza were great ","","2025-06-23T07:17:23.103053Z"
327,"1","2025-06-23T07:17:33.617792Z","",2363,8.935,"Positive","","","would nt mind going again ","","2025-06-23T07:17:33.617792Z"
328,"1","2025-06-23T07:17:39.469366Z","",2364,4.599,"","","Positive","it s always good to see restaurants which focus on hyderabadi cuisine since it s so diverse and encompasses a lot of different varieties within it ","","2025-06-23T07:17:39.469366Z"
329,"1","2025-06-23T07:17:45.742460Z","",2364,3.61,"","","Positive","hyderabadi daawat does justice to it s name but treating us to good hyderabadi food ","","2025-06-23T07:17:45.742460Z"
330,"1","2025-06-23T07:17:53.809750Z","Positive",2364,6.566,"","","","the restaurant is located on the gachibowli   kondapur mainroad with convenient parking ","","2025-06-23T07:17:53.809750Z"
331,"1","2025-06-23T07:18:05.867824Z","Positive",2364,10.599,"","","","the interiors are classy and comfortable ","","2025-06-23T07:18:05.867824Z"
332,"1","2025-06-23T07:19:26.469815Z","",2364,79.343,"","","Positive","the dish that started off the daawat was the yakhni shorbha which was meticulously done   spicy  meaty and the meat was literally falling apart from the bone ","","2025-06-23T07:19:26.469815Z"
333,"1","2025-06-23T07:19:34.782872Z","",2364,5.37,"","","Positive","achari paneer   seasoned with pickle masalas and was just cooked to perfection ","","2025-06-23T07:19:34.782872Z"
334,"1","2025-06-23T07:19:42.982082Z","",2364,7.041,"","","Neutral","sabz ki shami   the textures felt a little strange to me ","","2025-06-23T07:19:42.982082Z"
335,"1","2025-06-23T07:20:00.954448Z","",2364,16.021,"","","Positive","tandoori aaloo  soft and fluffy stuffed potatos with crispy grilled skins on the exterior murgh kalmi kebab   marinated chicken in mild spices grilled to perfection in a tandoor ","","2025-06-23T07:20:00.954448Z"
336,"1","2025-06-23T07:20:26.898131Z","",2364,23.943,"","","Positive","gosht seekh kebab  it is extremely easy to dry out a seekh kebab but they nail it here ","","2025-06-23T07:20:26.898131Z"
337,"1","2025-06-23T07:20:35.492840Z","",2364,7.072,"","","Negative","patrani fish and tandoori jhinga needed a improvement as they lacked depth of flavour and taste ","","2025-06-23T07:20:35.492840Z"
338,"1","2025-06-23T07:20:55.619973Z","",2364,21.884999999999998,"","","Neutral","their main course comprised of murgh mussalam  nargisi kofta  achari murgh  shahi paneer  dal akbari  gosht masala ","","2025-06-23T07:21:08.664073Z"
339,"1","2025-06-23T07:21:02.049223Z","",2364,5.382,"","","Positive","their sikandari raan and murgh mussalam deserve a special mention ","","2025-06-23T07:21:02.049223Z"
340,"1","2025-06-23T07:21:31.629820Z","",2364,8.969,"","","Positive","a variety of mocktails are available out of which my personal favourites happen to be the lemon mint cooler  cinderella   slightly on the sweeter side  and coco baliney ","","2025-06-23T07:21:31.629820Z"
341,"1","2025-06-23T07:21:51.550969Z","",2364,17.28,"","","","their service was exceptional where the minutest details were taken care of ","Positive","2025-06-23T07:21:51.550969Z"
342,"1","2025-06-23T07:22:19.642873Z","Positive",2365,26.48,"","","","ambiance  good staffs  they dont have a lot of staffs to buzz around you but whoever is there they are very courteous ","Positive","2025-06-23T07:22:19.642873Z"
343,"1","2025-06-23T07:23:03.484108Z","",2365,40.767,"","Positive","Positive","price  price is good must have  paneer lababdar and fish tikka food  food was good quantity is also good as per price good place for casual dinner","","2025-06-23T07:23:03.484108Z"
344,"1","2025-06-23T07:23:22.944224Z","Positive",2366,4.664,"","","","a nice noisy eventful saturday night happens here ","","2025-06-23T07:23:22.944224Z"
345,"1","2025-06-23T07:25:47.822437Z","",2366,139.917,"","","","well typically if you are stags very difficult to get entry on saturdays and by luck you are in you have to dance outside of the dance floor ","Negative","2025-06-23T07:25:47.822437Z"
346,"1","2025-06-23T07:25:54.142499Z","",2366,5.129,"","","Neutral","food was above average ","","2025-06-23T07:25:54.142499Z"
347,"1","2025-06-23T07:26:35.008532Z","",2366,2.006,"","","","if you re a party guy go on weekends ","","2025-06-23T07:26:35.008532Z"
348,"1","2025-06-23T07:26:38.948431Z","",2367,2.199,"","","Positive","the pasta alone is too good to fetch the high rating ","","2025-06-23T07:26:38.948431Z"
349,"1","2025-06-23T07:26:42.407864Z","",2367,6.299,"","","","the service is another reason for it ","Neutral","2025-06-23T07:26:47.280228Z"
350,"1","2025-06-23T07:26:57.058525Z","",2367,6.008,"","","","i would definitely like to have many more visits to try out other items in their menu card ","","2025-06-23T07:26:57.058525Z"
351,"1","2025-06-23T07:27:47.949243Z","",2368,49.132,"Positive","","","this has been a good find ","","2025-06-23T07:27:47.949243Z"
352,"1","2025-06-23T07:27:59.829822Z","",2368,4.828,"","","Positive","almond and au chocolate croissants were buttery light and delicious ","","2025-06-23T07:27:59.829822Z"
353,"1","2025-06-23T07:28:09.122639Z","",2368,6.455,"","","Negative","mushroom quiche though small  was filled with umami  served with caramelised onion ","","2025-06-23T07:28:09.122639Z"
354,"1","2025-06-23T07:28:14.508346Z","",2368,3.193,"","","Positive","their sandwiches use their own artisanal bread which gives great taste and texture ","","2025-06-23T07:28:14.508346Z"
355,"1","2025-06-23T07:28:20.653125Z","",2368,3.66,"","","Positive","i love that their bread  pasta  pizza base  etc is all made in house with quality ingredients and no preservatives and artificial flavouring ","","2025-06-23T07:28:20.653125Z"
356,"1","2025-06-23T07:28:25.404645Z","",2368,2.931,"Positive","","","this is rare  and so nice ","","2025-06-23T07:28:25.404645Z"
357,"1","2025-06-23T07:28:32.682741Z","",2368,6.252,"","","Positive","there s also some great looking fresh breads for sale  we picked one up  wrapped in paper ","","2025-06-23T07:28:32.682741Z"
358,"1","2025-06-23T07:29:03.678539Z","Negative",2368,28.961,"","","","there may be room for improvement with the coffee maybe stock some artisanal coffees from brands popping up in the country ","","2025-06-23T07:29:03.678539Z"
359,"1","2025-06-23T07:29:15.718503Z","",2368,9.196,"","","Positive","overall  i d recommend eclat over a lot of the generic so called cafes ","","2025-06-23T07:29:15.718503Z"
360,"1","2025-06-23T07:29:40.154338Z","",2368,22.939,"","Positive","","people complaining about the price are better off visiting a cafe coffee day ","","2025-06-23T07:29:40.154338Z"
361,"1","2025-06-23T07:30:06.136829Z","Positive",2369,24.484,"","","Positive","one of the best restaurant to visit and have freaky chat with friends good ambiance and good place for corporate team lunch very well established place to dine in ","","2025-06-23T07:30:06.136829Z"
362,"1","2025-06-23T07:30:18.328509Z","",2370,10.246,"","","{""choices"":[""Positive"",""Negative""]}","biryani is good but tandoor was not up to mark   but still for non vegetarian  this place is heaven   ","","2025-06-23T07:30:18.328509Z"
363,"1","2025-06-23T07:30:24.717741Z","",2370,3.115,"","Positive","","plenty of items at reasonable price  ","","2025-06-23T07:30:24.717741Z"
364,"1","2025-06-23T07:30:34.399775Z","",2371,7.621,"","","Positive","i m obsessed with the irani chai at karachi cafe ","","2025-06-23T07:30:34.399775Z"
365,"1","2025-06-23T07:30:41.208576Z","",2371,4.236,"","","Positive","the first time i had irani chai was here and i fell in love with the place ","","2025-06-23T07:30:41.208576Z"
366,"1","2025-06-23T07:31:26.986358Z","",2371,23.594,"Positive","","","my friend and i come here once in a while to catch up and we just love this cafe ","","2025-06-23T07:31:26.986358Z"
367,"1","2025-06-23T07:31:31.909842Z","Positive",2371,2.666,"","","","it s so cute  quiet  and very pretty ","","2025-06-23T07:31:31.909842Z"
368,"1","2025-06-23T07:31:40.110101Z","Positive",2371,5.422,"","","","i love the theme ","","2025-06-23T07:31:40.110101Z"
369,"1","2025-06-23T07:31:47.069432Z","",2371,5.59,"","","Neutral","i m not really sure how the food is ","","2025-06-23T07:31:47.069432Z"
370,"1","2025-06-23T07:32:16.752829Z","",2371,27.502,"","","Neutral","we ve had their mawa cake which goes great with the chai and the paneer sub which wasn t that great ","","2025-06-23T07:32:16.752829Z"
371,"1","2025-06-23T07:32:26.139825Z","",2371,7.571,"Positive","","","but nonetheless  it s one of my favorite places ","","2025-06-23T07:32:26.139825Z"
372,"1","2025-06-23T07:32:33.459831Z","",2372,5.114,"","","Positive","deli  has a lots of good food to offer and that s why i flock the place pretty frequently ","","2025-06-23T07:32:33.459831Z"
373,"1","2025-06-23T07:32:44.538749Z","",2372,9.195,"","","Positive","my favorite here is their pan fried fish steak sizzler  if you are not a fan of sizzlers  request them and they would serve it sans the fanfare  ","","2025-06-23T07:32:44.538749Z"
374,"1","2025-06-23T07:33:06.101636Z","",2372,19.675,"","","Negative","tried their grilled tenderloin steak as well  but it did not live upto the expectations ","","2025-06-23T07:33:06.101636Z"
375,"1","2025-06-23T07:33:13.128681Z","",2372,4.518,"","","Negative","it was dry and chewy sadly ","","2025-06-23T07:33:13.128681Z"
376,"1","2025-06-23T07:33:19.036423Z","",2372,3.862,"","","Positive","their pastas are quite tasty  we tried ours in pink sauce   so are their pizzas  we tried garden veg  ","","2025-06-23T07:33:19.038058Z"
377,"1","2025-06-23T07:33:23.113233Z","",2372,2.494,"","","Positive","if you like fish and chips  try it out here  will not be disappointed ","","2025-06-23T07:33:23.113233Z"
378,"1","2025-06-23T07:34:06.539692Z","",2372,40.372,"","","Negative","their cold coffee isn t that great  bitter and watery  i like the creamy and balanced kind  ","","2025-06-23T07:34:06.539692Z"
379,"1","2025-06-23T07:34:29.750083Z","",2372,29.499,"","","Negative","if you like mocktails  i would suggest that you leave out the ginger lime fizz ","","2025-06-23T07:34:47.788715Z"
380,"1","2025-06-23T07:34:51.020173Z","",2372,1.727,"","","Positive","it s a poor version of our limca ","","2025-06-23T07:34:51.020173Z"
381,"1","2025-06-23T07:34:55.350808Z","",2372,2.647,"","","Positive","the mojitos here are pretty refreshing though ","","2025-06-23T07:34:55.350808Z"
382,"1","2025-06-23T07:34:59.760119Z","",2373,2.593,"","","Positive","nice interior with really good shakes ","","2025-06-23T07:34:59.760119Z"
383,"1","2025-06-23T07:35:04.788665Z","",2373,3.909,"Positive","","","its a good place to hangout with your friends ","","2025-06-23T07:35:04.788665Z"
384,"1","2025-06-23T07:35:10.138692Z","",2373,3.833,"","Negative","Positive","price is quite high but the product is worth it ","","2025-06-23T07:35:10.138692Z"
385,"1","2025-06-23T07:35:14.638365Z","",2373,3.032,"","","","staff is also very friendly","Positive","2025-06-23T07:35:14.638365Z"
386,"1","2025-06-23T07:35:24.984449Z","",2374,7.87,"","","Positive","paratha are really damn heavy    can fill an average man ","","2025-06-23T07:35:24.984449Z"
387,"1","2025-06-23T07:35:52.438591Z","",2374,2.16,"","","Negative","but are too spicy   ","","2025-06-23T07:35:52.438591Z"
388,"1","2025-06-23T07:36:22.403423Z","",2375,27.96,"","","Neutral","a decent punjabi food place ","","2025-06-23T07:36:22.403423Z"
389,"1","2025-06-23T07:36:29.212011Z","Positive",2375,2.447,"","","Positive","awesome food and nice ambience ","","2025-06-23T07:36:29.212011Z"
390,"1","2025-06-23T07:36:59.313477Z","",2375,28.662,"","","","the packaging is superb  ","Positive","2025-06-23T07:36:59.313477Z"
391,"1","2025-06-23T07:37:50.191867Z","",2375,48.426,"","","Positive","another must visit place for punjabi food lovers ","","2025-06-23T07:37:50.191867Z"
392,"1","2025-06-23T07:37:58.753923Z","",2375,6.827,"","","Positive","variety of options to try ","","2025-06-23T07:37:58.753923Z"
393,"1","2025-06-23T07:38:30.061370Z","",2376,7.036,"","","Positive","the best brownie i had till date ","","2025-06-23T07:38:30.061370Z"
394,"1","2025-06-23T07:38:44.558061Z","",2376,25.067,"","","Positive","it s not like those regular brownies ","","2025-06-23T07:38:58.945078Z"
395,"1","2025-06-23T07:41:06.308981Z","",2376,125.615,"","","Neutral","it has a different taste and softness ","","2025-06-23T07:41:06.308981Z"
396,"1","2025-06-23T07:41:12.709190Z","",2376,4.911,"","","","i also tried their cupcakes ","","2025-06-23T07:41:12.709190Z"
397,"1","2025-06-23T07:41:17.609565Z","",2376,2.79,"","","Positive","but nothing can beat their brownies ","","2025-06-23T07:41:17.609565Z"
398,"1","2025-06-23T07:41:22.658772Z","",2376,3.716,"","","","very fancy packaging ","Positive","2025-06-23T07:41:22.658772Z"
399,"1","2025-06-23T07:41:28.158459Z","",2376,3.946,"Positive","","","perfect to gift someone","","2025-06-23T07:41:28.158459Z"
400,"1","2025-06-23T07:41:30.942479Z","",2377,1.614,"","","Positive","great food ","","2025-06-23T07:41:30.942479Z"
401,"1","2025-06-23T07:41:35.475733Z","",2377,3.096,"","","Negative","though options in menu can be increased ","","2025-06-23T07:41:35.475733Z"
402,"1","2025-06-23T07:41:50.560971Z","",2377,13.994,"","Neutral","Positive","pricing is decent with great taste and good service ","Positive","2025-06-23T07:41:50.560971Z"
403,"1","2025-06-23T07:41:54.691403Z","",2377,2.816,"","","","polite staff ","Positive","2025-06-23T07:41:54.691403Z"
404,"1","2025-06-23T07:42:00.692042Z","",2377,1.366,"","Negative","","add more option in menu ","","2025-06-23T07:42:00.692042Z"
405,"1","2025-06-23T07:42:06.474853Z","",2378,4.475,"","","","the restaurant recive order politly  ","Positive","2025-06-23T07:42:06.474853Z"
406,"1","2025-06-23T07:42:48.813731Z","",2378,40.006,"","","Positive","quamntity and quality is good  ","","2025-06-23T07:42:48.813731Z"
407,"1","2025-06-23T07:42:54.573996Z","",2378,2.371,"","Positive","","price is also readonable  ","","2025-06-23T07:42:54.573996Z"
408,"1","2025-06-23T07:43:06.595206Z","",2378,10.444,"","","Positive","many items with good taste ","","2025-06-23T07:43:06.595206Z"
409,"1","2025-06-23T07:43:11.695130Z","",2378,2.025,"","Positive","","and less price  ","","2025-06-23T07:43:11.695130Z"
410,"1","2025-06-23T07:43:36.584557Z","Positive",2379,23.013,"","","","nice place  good location   descent ambience   and very good service by sahoo ","Positive","2025-06-23T07:43:36.584557Z"
411,"1","2025-06-23T07:43:42.065814Z","",2379,3.987,"Positive","","","had a descent time with friends ","","2025-06-23T07:43:42.065814Z"
412,"1","2025-06-23T07:43:48.073643Z","",2379,1.859,"Positive","","","will surely come back again               ","","2025-06-23T07:43:48.073643Z"
413,"1","2025-06-23T07:43:55.562760Z","",2380,4.31,"","","Positive","i didn t try too many things from here but chicken dum biryani was good ","","2025-06-23T07:43:55.562760Z"
414,"1","2025-06-23T07:44:14.463822Z","",2380,17.137,"","","Positive","quantity was very good if you are a single person then it is too much and for two people it s not very enough you would need to get a shake or something with it ","","2025-06-23T07:44:14.463822Z"
415,"1","2025-06-23T07:44:47.889806Z","",2380,31.245,"","","Positive","it s not like you will be hungry but you won t be full till neck that s how i like eating biryani  ","","2025-06-23T07:44:47.889806Z"
416,"1","2025-06-23T07:44:56.063427Z","",2380,7.09,"","","Positive","if two persons are just normal eater then it s a win win ","","2025-06-23T07:44:56.063427Z"
417,"1","2025-06-23T07:44:59.059558Z","",2381,1.899,"","","Positive","food  the food was quite delicious ","","2025-06-23T07:44:59.059558Z"
418,"1","2025-06-23T07:45:02.394386Z","",2381,1.967,"","","Positive","i ordered oregano fish tikka  which was really nice ","","2025-06-23T07:45:02.394386Z"
